2.536039506135598920e+00,1.072934872949292462e+00,1.125850924290389354e+00,9.791329254188139153e-01,7.196688469711598479e-01,3.730300079253776602e-01,5.493754106203319054e-02,5.613003325542287314e-02,-2.054793788400761656e-01,-6.768803620772478880e-04,1.711706658604846831e-01,-1.704739619637625214e-01,-2.524581227306429421e-01
2.169877427642904255e+00,9.538412831655755930e-01,1.116880971914171239e+00,6.463443417899035204e-01,3.531299907351330702e-01,2.505279305621155306e-01,3.836326805822385388e-01,2.322518926990636556e-01,9.420548416958096638e-02,-1.655302852424573867e-01,-2.261709508085774090e-02,-3.294217312360747663e-01,-2.172975640585559365e-01
2.383113909885423709e+00,1.135719635964893115e+00,1.140788686483976466e+00,4.250773964455980547e-01,6.752357095001679799e-01,3.096782733604419580e-01,1.261282761292179533e-01,4.240225431311021032e-01,3.075588453799787958e-01,8.818636296120790918e-02,2.213644267013844535e-01,1.241137196224398886e-01,-1.998288775294441155e-01
2.806484066095751295e+00,1.230638426536962982e+00,9.701857155937834154e-01,4.701933531004076627e-01,3.095435777769197649e-01,2.121251667667378715e-01,1.731941920886619357e-01,1.674786378643664531e-01,5.480615498464902480e-02,8.534627394993044014e-02,-7.984522403371097088e-02,5.853268816382628525e-02,-1.703002587115368671e-01
2.917065786063524957e+00,1.781507182855007976e+00,1.116603508940027245e+00,5.288810538969546116e-01,1.265791156881408419e-01,-8.058542229494447540e-02,3.885007577106547316e-02,-2.890963583394379199e-02,-5.322346717327419707e-02,-7.642101650656485390e-02,7.998879098002087407e-02,-1.589269068627247039e-01,-1.903523088986859291e-01
3.783286914651635247e+00,1.837810826125174213e+00,1.499475732526027727e+00,7.378248791883779134e-01,4.700074794795749966e-01,2.277767800560637212e-01,2.095789314544178605e-01,-1.556528120787102898e-01,-3.279582419448465735e-01,-1.819223427162357520e-01,2.134063171164701789e-02,-6.255824243865681922e-02,-2.858404412485384682e-01
3.017784503901473681e+00,1.327149613657553129e+00,1.113291449968138114e+00,8.870248314094482112e-01,6.720101937602374065e-02,2.567899157323449977e-02,4.039244171200206956e-01,2.076642552384428964e-01,1.598150096356528715e-01,1.076977788678725734e-01,1.020417306299542526e-01,1.410522291718060428e-01,-1.814634930731603424e-01
2.548243096835919097e+00,1.302565317734193151e+00,9.374874229676573023e-01,9.282950900102524550e-01,5.194538084011712797e-01,2.540916767659557873e-01,1.705264695686137255e-01,-1.446900093813063837e-01,-4.564216859871184084e-03,-4.112435927920946588e-01,-2.639279410897876765e-02,1.680435603646944775e-01,1.252126807266772390e-01
3.967833047072330643e+00,2.921765427859107866e+00,1.013705189226561387e+00,4.442802767216482707e-01,2.867594271288020913e-02,-1.347950022234423173e-01,8.394809766586330824e-02,-3.320813108159382798e-01,1.623874431904639426e-01,4.101617364471399352e-03,-3.141697234491191981e-02,-1.403211742477692425e-01,-2.657248621092316299e-01
2.282783874568464100e+00,1.840052119020095578e+00,4.206582259841946669e-01,1.059514894702263010e+00,4.558644914177605312e-01,3.568632649728749051e-01,-5.966829352105167406e-01,-4.790385264251916242e-01,-5.169180161906852256e-01,-7.175091288909429821e-02,7.736441159096230091e-02,1.854068849384883366e-01,-5.859059416915213259e-02
1.878938591512753220e+00,1.461694835740908083e+00,6.260349480935851751e-01,5.113876304491493663e-01,4.340731180018293500e-01,5.075913036858594740e-01,3.200651658814637202e-01,6.162543643981814867e-01,-1.456656439250557655e-01,1.197758990204894625e-01,4.056452773445269333e-01,1.360545735418640101e-01,-2.566496777975975085e-01
3.780323567582108080e+00,1.935596990979035148e+00,1.266267647975167110e+00,5.180364619644732826e-01,-2.243308974154700763e-03,-4.564954357278356856e-01,-2.393630458693314367e-01,-6.548491409033851962e-02,-1.546578454190098428e-01,-5.042095334685448016e-02,-1.321025374454364298e-01,-1.887249956166160425e-01,-9.813241702420605339e-02
3.214592534546459213e+00,2.446902309765993433e+00,1.465582338876779245e+00,8.188686521545793795e-01,4.777788806546787725e-01,-6.442992191372831634e-01,1.177851220069374705e-01,1.287288421209931144e-01,-2.060696830858272932e-01,-8.228122373109614252e-02,-2.558257804521854029e-01,-2.670652520723492129e-01,-8.282961504300034861e-02
