-2.026590123254621290e+00,1.450505609461163914e+00,3.448926946850026098e-01,1.407480318081333337e-01,5.144315581744919319e-01,1.917606656359818196e-01,-1.682105783401688370e-02,3.695164397860143390e-01,-2.571228869596018374e-01,-9.344242880469721957e-02,4.061585632946812519e-01,-1.526770837487918531e-01,1.581616213993169984e-01
-2.805277939443947766e+00,1.668877847445763507e+00,7.990644159108596378e-01,3.955722932490401966e-02,3.496307117703637557e-01,-1.916613971608371880e-01,1.952515371821025303e-01,3.807722447328181214e-01,2.739412676916974099e-01,-3.079344568733141108e-01,-6.175195339217609547e-02,9.587941220727641545e-02,5.217248518728483386e-01
-2.803019758563940034e+00,1.582884393116913202e+00,6.658966334105574925e-01,-2.812936580084678395e-01,6.399988916136081230e-01,1.787783003659275671e-01,-3.455513827554822504e-01,-3.925098246071301311e-02,-2.092105840496471525e-01,-2.814842175866324459e-01,5.614780641960965824e-01,1.164012295719956125e-01,4.341862165945211127e-01
-2.799014200583028078e+00,1.669077577600448947e+00,8.158079358424851213e-01,-3.796003774415023235e-01,4.901030028209213407e-01,4.828982671466131027e-02,1.206385866222895453e-01,1.392170395048275555e-01,2.248797256291048541e-01,-4.341723684453706600e-01,1.856377744498752258e-01,-3.549504578730516280e-01,-2.439562240827736206e-02
-3.283884943665501766e+00,1.585624499423257117e+00,7.259889803811176989e-01,-5.204141483371257371e-01,8.089625395898574212e-01,3.683318151913198557e-01,1.599608586169289914e-01,1.184926314006220505e-01,1.741875282501843536e-01,-4.331419811359872862e-01,2.845385630443267866e-01,-5.354800545879989659e-02,1.154890985236554091e-01
-3.573079153382562101e+00,1.244201832524107765e+00,1.103287293629499288e+00,-4.032722482239536888e-01,2.657277055845322922e-01,1.293121003020094584e-01,2.204556661861144518e-01,2.239548885807702838e-01,6.011278592017721412e-01,-3.744975652006573563e-01,1.879245613394152081e-01,-2.257334348295514381e-01,4.998057446848735430e-01
-2.978563092565542192e+00,1.177522549892348724e+00,6.445487242451450882e-01,-6.340836416975961232e-01,2.992227308593199409e-01,-3.479073127593085291e-01,-3.997548923306566415e-01,-1.660331768030171018e-01,3.507864036819752229e-01,-2.049516416888486625e-01,4.604608358121435874e-01,1.160519769762641262e-01,3.790075558550975443e-01
-3.041581951596997513e+00,7.701731362129831115e-01,7.206162712862765884e-01,-6.133787456347583600e-01,5.807430007832019569e-01,9.142114369049969547e-02,7.224353300678154621e-02,1.106486227698524338e-01,3.331661676522478244e-01,1.058250821299595024e-01,4.607272512558391320e-01,4.268532715164208291e-02,-4.769804929854398745e-02
-2.953757630405017931e+00,7.631450923645395346e-01,6.065763810523909783e-01,-7.261539065085951261e-01,4.909640957025384056e-01,7.559125021170198799e-02,2.505509233772920119e-01,5.644407538400175728e-02,5.319201077639039710e-01,-2.111541956031192102e-01,1.351342286335034393e-01,-1.085651682789500749e-01,2.391505875061893938e-01
-3.137258871829356366e+00,9.226871061404311458e-01,3.892340877949844735e-01,-7.918048398823462897e-01,5.655557533728485797e-01,-4.519443509554998961e-02,4.471235229833707692e-01,2.023448918431246524e-01,3.303560280900653678e-01,-6.716582960517452072e-01,1.935215219882475690e-01,-9.275846307403551316e-02,4.971317150975992361e-01
